date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2020-03-05,EHOME,Invictus,Mirage,16,4,1,1,11,4,5,0,5241,2339983,115,230,2,0,1
2020-03-05,D13,Updraft,Vertigo,16,8,1,2,7,2,9,6,5194,2339981,170,204,2,0,1
2020-03-05,D13,Updraft,Nuke,16,11,1,1,9,6,7,5,5194,2339981,170,204,2,0,1
2020-03-05,PACT,GamerLegion,Train,4,16,2,2,1,4,3,12,5150,2340049,64,39,4,16,2
2020-03-05,PC419,Rooster,Inferno,1,16,2,1,1,14,0,2,5228,2339884,172,119,0,2,2
2020-03-05,I sleep,FURY,Vertigo,17,19,2,2,10,5,5,10,5152,2339887,150,181,17,19,2
2020-03-05,GamerLegion,Illuminar,Mirage,16,6,1,1,12,3,4,3,5150,2339995,39,46,16,6,1
2020-03-05,Eimi Fukada FC,Paradox,Dust2,11,16,2,2,7,5,4,11,5236,2339975,223,109,1,2,2
2020-03-05,Eimi Fukada FC,Paradox,Train,25,22,1,1,7,8,8,7,5236,2339975,223,109,1,2,2
2020-03-05,forZe,SpeedRunners,Inferno,16,12,1,2,9,4,7,8,5109,2339914,25,79,2,0,1
2020-03-05,forZe,SpeedRunners,Nuke,16,3,1,1,14,1,2,2,5109,2339914,25,79,2,0,1
2020-03-05,Copenhagen Flames,Chaos,Mirage,10,16,2,1,9,6,1,10,5210,2339807,35,53,1,2,2
2020-03-05,Nemiga,1WIN,Inferno,6,16,2,2,1,6,5,10,5109,2339916,54,97,0,2,2
2020-03-05,Triumph,Recon 5,Nuke,14,16,2,2,7,8,7,8,5151,2339994,103,95,14,16,2
2020-03-05,Swole Identity,Triumph,Inferno,11,16,2,2,3,9,8,7,5151,2339824,71,103,11,16,2
2020-03-05,Copenhagen Flames,Chaos,Nuke,16,12,1,2,5,8,11,4,5210,2339807,35,53,1,2,2
2020-03-05,Copenhagen Flames,Chaos,Inferno,2,16,2,1,2,13,0,3,5210,2339807,35,53,1,2,2
2020-03-05,Spirit,SG.pro,Nuke,16,5,1,2,6,0,10,5,5109,2339921,28,129,2,0,1
2020-03-05,Divine,Mythic,Overpass,15,19,2,1,6,9,9,6,5151,2339984,85,60,15,19,2
2020-03-05,Big Frames,Infinity,Mirage,16,12,1,1,7,8,9,4,5151,2339988,91,125,16,12,1
2020-03-05,LiViD,Station7,Mirage,10,16,2,1,5,10,5,6,5151,2339987,93,148,10,16,2
2020-03-05,Triumph,Rugratz,Inferno,16,12,1,1,7,8,9,4,5151,2339985,103,102,16,12,1
2020-03-05,Bad News Bears,eUnited,Nuke,16,12,1,2,5,8,11,4,5151,2339765,37,73,16,12,1
2020-03-05,Swole Identity,In The Lab,Train,13,16,2,1,7,8,6,8,5151,2339986,71,120,13,16,2
2020-03-05,LiViD,Infinity,Train,16,7,1,1,9,6,7,1,5151,2339989,93,125,16,7,1
2020-03-05,Recon 5,New England Whalers,Nuke,16,5,1,1,12,3,4,2,5151,2339991,95,200,16,5,1
2020-03-05,Under 21,Station7,Inferno,16,10,1,1,6,9,10,1,5151,2339990,114,148,16,10,1
2020-03-05,Mythic,In The Lab,Nuke,16,9,1,2,10,0,6,9,5151,2339992,60,120,16,9,1
2020-03-05,Imperial,BOOM,Nuke,7,16,2,2,5,3,2,13,5173,2339969,171,36,1,2,2
2020-03-05,Imperial,BOOM,Mirage,9,16,2,2,2,8,7,8,5173,2339969,171,36,1,2,2
2020-03-05,Imperial,BOOM,Dust2,16,13,1,2,9,5,7,8,5173,2339969,171,36,1,2,2
2020-03-05,TeamOne,paiN,Dust2,16,7,1,1,10,5,6,2,5173,2339968,135,98,2,0,1
2020-03-05,TeamOne,paiN,Nuke,16,7,1,2,7,1,9,6,5173,2339968,135,98,2,0,1
2020-03-05,LiViD,New England Whalers,Nuke,16,10,1,1,7,8,9,2,5151,2339993,93,200,16,10,1
2020-03-05,Nemiga,1WIN,Nuke,7,16,2,1,6,9,1,7,5109,2339916,54,97,0,2,2
2020-03-05,Eimi Fukada FC,Paradox,Inferno,13,16,2,2,3,11,10,5,5236,2339975,223,109,1,2,2
2020-03-05,Spirit,SG.pro,Vertigo,16,13,1,1,8,7,8,6,5109,2339921,28,129,2,0,1
2020-03-05,Syman,Hard Legion,Overpass,11,16,2,2,5,7,6,9,5109,2340057,33,45,2,1,1
2020-03-05,AGO,Singularity,Mirage,16,8,1,1,10,5,6,3,5150,2340053,42,58,16,8,1
2020-03-05,1WIN,Gambit Youngsters,Mirage,9,16,2,1,3,12,6,4,5109,2340054,97,31,0,2,2
2020-03-05,1WIN,Gambit Youngsters,Dust2,6,16,2,2,0,7,6,9,5109,2340054,97,31,0,2,2
2020-03-05,forZe,Winstrike,Mirage,13,16,2,2,8,6,5,10,5109,2340052,25,52,0,2,2
2020-03-05,forZe,Winstrike,Vertigo,14,16,2,2,5,10,9,6,5109,2340052,25,52,0,2,2
2020-03-05,Spirit,Espada,Nuke,16,14,1,2,7,8,9,6,5109,2340055,28,55,2,0,1
2020-03-05,Spirit,Espada,Mirage,16,14,1,1,8,7,8,7,5109,2340055,28,55,2,0,1
2020-03-05,Syman,Hard Legion,Inferno,16,14,1,2,9,6,7,8,5109,2340057,33,45,2,1,1
2020-03-05,Camel Riders,Finest,Mirage,16,14,1,2,8,7,8,7,5195,2340096,166,180,2,1,1
2020-03-05,HAVU,BIG,Dust2,13,16,2,1,10,5,3,11,5210,2339809,30,21,0,2,2
2020-03-05,Camel Riders,Finest,Nuke,16,8,1,1,9,6,7,2,5195,2340096,166,180,2,1,1
2020-03-05,Camel Riders,Finest,Inferno,7,16,2,2,0,8,7,8,5195,2340096,166,180,2,1,1
2020-03-05,TeamOne,BOOM,Mirage,9,16,2,1,4,11,5,5,5173,2339999,135,36,0,2,2
2020-03-05,TeamOne,BOOM,Inferno,1,16,2,2,1,1,0,15,5173,2339999,135,36,0,2,2
2020-03-05,Orgless,Chaos,Inferno,16,11,1,1,9,6,7,5,5210,2339808,47,53,2,1,1
2020-03-05,Orgless,Chaos,Nuke,12,16,2,2,5,8,7,8,5210,2339808,47,53,2,1,1
2020-03-05,Orgless,Chaos,Overpass,16,6,1,1,13,2,3,4,5210,2339808,47,53,2,1,1
2020-03-05,Illuminar,Japaleno,Overpass,4,16,2,2,0,5,4,11,5150,2339996,46,69,4,16,2
2020-03-05,HAVU,BIG,Mirage,12,16,2,1,9,6,3,10,5210,2339809,30,21,0,2,2
2020-03-05,Syman,Hard Legion,Mirage,16,7,1,1,12,3,4,4,5109,2340057,33,45,2,1,1
2020-03-05,Movistar Riders,Singularity,Mirage,16,12,1,2,5,8,11,4,5150,2339998,41,58,16,12,1
2020-03-05,Yalla,ATK,Nuke,16,14,1,1,9,6,7,8,5195,2339928,169,155,2,1,1
2020-03-05,pro100,Espada,Train,8,16,2,2,4,5,4,11,5109,2339920,34,55,1,2,2
2020-03-05,Camel Riders,Aequus,Overpass,6,16,2,1,3,12,3,4,5195,2339927,166,151,2,1,1
2020-03-05,Camel Riders,Aequus,Inferno,16,11,1,1,6,9,10,2,5195,2339927,166,151,2,1,1
2020-03-05,Gambit Youngsters,eL'quvet,Train,19,16,1,2,8,7,7,8,5109,2339917,31,99,2,0,1
2020-03-05,Gambit Youngsters,eL'quvet,Mirage,16,7,1,1,9,6,7,1,5109,2339917,31,99,2,0,1
2020-03-05,Camel Riders,Aequus,Train,16,10,1,1,12,3,4,7,5195,2339927,166,151,2,1,1
2020-03-05,Syman,fbg,Dust2,22,20,1,1,6,9,9,6,5109,2339919,33,68,2,0,1
2020-03-05,HellRaisers,Winstrike,Overpass,17,19,2,2,10,5,5,10,5109,2339915,51,52,0,2,2
2020-03-05,HellRaisers,Winstrike,Train,6,16,2,2,2,5,4,11,5109,2339915,51,52,0,2,2
2020-03-05,Syman,fbg,Inferno,16,12,1,2,5,8,11,4,5109,2339919,33,68,2,0,1
2020-03-05,pro100,Espada,Overpass,19,17,1,1,12,3,3,12,5109,2339920,34,55,1,2,2
2020-03-05,Yalla,ATK,Inferno,6,16,2,2,3,4,3,12,5195,2339928,169,155,2,1,1
2020-03-05,PACT,Unicorns of Love,Vertigo,9,16,2,1,3,12,6,4,5150,2340048,64,141,9,16,2
2020-03-05,Hard Legion,Unique,Mirage,16,11,1,2,6,6,10,5,5109,2339918,45,92,2,1,1
2020-03-05,Hard Legion,Unique,Train,16,12,1,2,8,5,8,7,5109,2339918,45,92,2,1,1
2020-03-05,Hard Legion,Unique,Dust2,12,16,2,1,7,8,5,8,5109,2339918,45,92,2,1,1
2020-03-05,pro100,Espada,Mirage,11,16,2,1,5,10,6,6,5109,2339920,34,55,1,2,2
2020-03-05,Yalla,ATK,Overpass,16,9,1,1,10,5,6,4,5195,2339928,169,155,2,1,1
2020-03-04,Sharks,paiN,Dust2,9,16,2,1,6,9,3,7,5173,2339966,62,98,0,2,2
2020-03-04,TeamOne,RED Canids,Nuke,10,16,2,2,6,5,4,11,5173,2339963,135,107,0,2,2
2020-03-04,TeamOne,RED Canids,Mirage,16,19,2,1,6,9,9,6,5173,2339963,135,107,0,2,2
2020-03-04,Sharks,paiN,Nuke,6,16,2,2,2,5,4,11,5173,2339966,62,98,0,2,2
2020-03-04,Copenhagen Flames,HAVU,Train,11,16,2,1,8,7,3,9,5210,2339803,35,30,1,2,2
2020-03-04,Monstars,In The Lab,Train,16,19,2,1,7,8,8,7,5151,2339950,100,120,16,19,2
2020-03-04,Imperial,Isurus,Overpass,6,16,2,1,6,9,0,7,5173,2339965,171,108,0,2,2
2020-03-04,Imperial,Isurus,Dust2,10,16,2,2,3,8,7,8,5173,2339965,171,108,0,2,2
2020-03-04,Copenhagen Flames,HAVU,Nuke,13,16,2,1,10,5,3,11,5210,2339803,35,30,1,2,2
2020-03-04,DETONA,Orgless,Train,4,16,2,1,4,11,0,5,5210,2339802,123,47,0,2,2
2020-03-04,HAVU,Chaos,Overpass,28,26,1,2,7,8,8,7,5210,2339801,30,53,28,26,1
2020-03-04,LiViD,Oceanus,Nuke,17,19,2,1,5,10,10,5,5151,2339949,93,112,17,19,2
2020-03-04,Recon 5,Infinity,Train,16,12,1,1,8,7,8,5,5151,2339948,95,125,16,12,1
2020-03-04,Monstars,Under 21,Inferno,15,19,2,2,8,7,7,8,5151,2339763,100,114,15,19,2
2020-03-04,Triumph,Divine,Overpass,16,7,1,1,11,4,5,3,5151,2339945,103,85,16,7,1
2020-03-04,BOOM,W7M,Mirage,16,3,1,2,4,0,12,3,5173,2339964,36,89,2,0,1
2020-03-04,BOOM,W7M,Nuke,16,10,1,1,11,4,5,6,5173,2339964,36,89,2,0,1
2020-03-04,eUnited,Recon 5,Vertigo,16,10,1,1,8,7,8,3,5151,2339946,73,95,16,10,1
2020-03-04,Mythic,Bad News Bears,Overpass,12,16,2,1,10,5,2,11,5151,2339947,60,37,12,16,2
2020-03-04,Rugratz,Mythic,Vertigo,16,3,1,2,3,1,13,2,5151,2339944,102,60,16,3,1
2020-03-04,Chiefs,Eimi Fukada FC,Train,16,8,1,2,7,2,9,6,5236,2339942,82,223,2,0,1
2020-03-04,Copenhagen Flames,HAVU,Overpass,16,2,1,2,3,0,13,2,5210,2339803,35,30,1,2,2
2020-03-04,DETONA,Orgless,Dust2,12,16,2,2,4,9,8,7,5210,2339802,123,47,0,2,2
2020-03-04,Chiefs,Eimi Fukada FC,Dust2,16,7,1,2,6,2,10,5,5236,2339942,82,223,2,0,1
2020-03-04,Singularity,Illuminar,Mirage,14,16,2,1,5,10,9,6,5150,2339958,58,46,14,16,2
2020-03-04,Skyfire,Esper,Overpass,16,6,1,1,9,6,7,0,5152,2339952,122,243,16,6,1
2020-03-04,DETONA,BIG,Inferno,8,16,2,1,5,10,3,6,5210,2339806,123,21,0,2,2
2020-03-04,DETONA,BIG,Mirage,10,16,2,1,4,11,6,5,5210,2339806,123,21,0,2,2
2020-03-04,RED Canids,Isurus,Train,16,3,1,1,12,3,4,0,5173,2339967,107,108,2,0,1
2020-03-04,RED Canids,Isurus,Overpass,16,10,1,1,9,6,7,4,5173,2339967,107,108,2,0,1
2020-03-04,Redemption POA,Chaos,Overpass,11,16,2,1,9,6,2,10,5210,2339805,124,53,0,2,2
2020-03-04,Spirit,Japaleno,Dust2,19,16,1,1,8,7,7,8,5150,2339960,28,69,19,16,1
2020-03-04,BIG,AVEZ,Inferno,16,11,1,2,6,6,10,5,5210,2339804,21,48,2,0,1
2020-03-04,BIG,AVEZ,Vertigo,16,14,1,2,7,8,9,6,5210,2339804,21,48,2,0,1
2020-03-04,AGO,PACT,Inferno,16,9,1,2,6,4,10,5,5150,2339957,42,64,16,9,1
2020-03-04,Redemption POA,Chaos,Inferno,5,16,2,2,3,3,2,13,5210,2339805,124,53,0,2,2
2020-03-04,PACT,Japaleno,Overpass,8,16,2,1,7,8,1,8,5150,2339642,64,69,8,16,2
2020-03-04,Formidable,Ground Zero,Nuke,9,16,2,2,3,7,6,9,5152,2339953,198,110,9,16,2
2020-03-04,Aim4R,Updraft,Nuke,4,16,2,1,3,12,1,4,5194,2339973,222,204,1,2,2
2020-03-04,Aim4R,Updraft,Mirage,16,14,1,2,5,10,11,4,5194,2339973,222,204,1,2,2
2020-03-04,Aim4R,Updraft,Inferno,6,16,2,1,5,10,1,6,5194,2339973,222,204,1,2,2
2020-03-04,AVANT,Paradox,Dust2,16,4,1,1,11,4,5,0,5236,2339943,81,109,2,0,1
2020-03-04,AVANT,Paradox,Mirage,16,12,1,2,7,6,9,6,5236,2339943,81,109,2,0,1
2020-03-04,Esper,Incept,Vertigo,13,16,2,1,7,8,6,8,5152,2339954,243,168,13,16,2
2020-03-04,Ignis,Aim4R,Nuke,16,0,1,1,15,0,1,0,5194,2339924,152,222,2,0,1
2020-03-04,Ignis,Aim4R,Train,16,4,1,1,12,3,4,1,5194,2339924,152,222,2,0,1
2020-03-04,Spirit,Sprout,Nuke,16,12,1,2,8,5,8,7,5150,2339959,28,32,16,12,1
2020-03-03,Illuminar,PACT,Overpass,12,16,2,2,8,5,4,11,5150,2339756,46,64,12,16,2
2020-03-03,GamerLegion,Nordavind,Overpass,16,8,1,1,11,4,5,4,5150,2339889,39,50,16,8,1
2020-03-03,Ground Zero,Rooster,Inferno,16,10,1,1,10,5,6,5,5236,2339875,110,119,2,0,1
2020-03-03,Ground Zero,Rooster,Vertigo,16,14,1,1,4,11,12,3,5236,2339875,110,119,2,0,1
2020-03-03,ORDER,Skyfire,Vertigo,16,7,1,1,11,4,5,3,5236,2339874,70,122,2,1,1
2020-03-03,Bad News Bears,In The Lab,Train,16,3,1,1,12,3,4,0,5151,2339878,37,120,16,3,1
2020-03-03,ORDER,Skyfire,Train,25,23,1,1,10,5,5,10,5236,2339874,70,122,2,1,1
2020-03-03,Triumph,Oceanus,Nuke,16,8,1,1,12,3,4,5,5151,2339881,103,112,16,8,1
2020-03-03,In The Lab,LiViD,Nuke,4,16,2,1,4,11,0,5,5151,2339882,120,93,4,16,2
2020-03-03,Triumph,Mythic,Overpass,16,13,1,1,8,7,8,6,5151,2339880,103,60,16,13,1
2020-03-03,AGO,Japaleno,Mirage,16,13,1,2,7,7,9,6,5150,2339890,42,69,16,13,1
2020-03-03,BIG,DETONA,Dust2,11,16,2,2,3,9,8,7,5210,2339798,21,123,11,16,2
2020-03-03,ORDER,Skyfire,Inferno,14,16,2,2,8,7,6,9,5236,2339874,70,122,2,1,1
2020-03-03,Movistar Riders,Illuminar,Inferno,16,6,1,2,5,2,11,4,5150,2339892,41,46,16,6,1
2020-03-03,BOOM,TeamOne,Nuke,16,19,2,1,9,6,6,9,5173,2339896,36,135,0,2,2
2020-03-03,paiN,Isurus,Dust2,16,9,1,1,11,4,5,5,5173,2339895,98,108,1,2,2
2020-03-03,paiN,Isurus,Overpass,4,16,2,1,4,11,0,5,5173,2339895,98,108,1,2,2
2020-03-03,Sharks,Imperial,Dust2,7,16,2,1,6,9,1,7,5173,2339894,62,171,1,2,2
2020-03-03,Sharks,Imperial,Nuke,16,3,1,2,4,0,12,3,5173,2339894,62,171,1,2,2
2020-03-03,Sharks,Imperial,Train,9,16,2,1,7,8,2,8,5173,2339894,62,171,1,2,2
2020-03-03,paiN,Isurus,Inferno,11,16,2,2,3,9,8,7,5173,2339895,98,108,1,2,2
2020-03-03,BOOM,TeamOne,Train,14,16,2,2,9,6,5,10,5173,2339896,36,135,0,2,2
2020-03-03,W7M,RED Canids,Dust2,14,16,2,2,4,11,10,5,5173,2339897,89,107,0,2,2
2020-03-03,W7M,RED Canids,Train,5,16,2,1,3,12,2,4,5173,2339897,89,107,0,2,2
2020-03-03,Copenhagen Flames,Redemption POA,Train,16,7,1,2,5,3,11,4,5210,2339800,35,124,16,7,1
2020-03-03,AVEZ,Orgless,Nuke,14,16,2,2,7,8,7,8,5210,2339799,48,47,14,16,2
2020-03-03,Spirit,AGO,Mirage,4,16,2,2,0,5,4,11,5150,2339893,28,42,4,16,2
2020-03-02,AGO,Demolition Crew,Dust2,6,16,2,2,1,6,5,10,5150,2339863,42,102,6,16,2
2020-03-02,Airborne,TRIDENT,Dust2,12,16,2,1,7,8,5,8,5152,2339870,173,157,12,16,2
2020-03-02,AVANT,Ground Zero,Nuke,16,11,1,2,10,2,6,9,5152,2339869,103,113,16,11,1
2020-03-02,Swole Identity,Oceanus,Dust2,16,6,1,1,9,6,7,0,5151,2339877,65,128,16,6,1
2020-03-02,Infinity,Bad News Bears,Overpass,5,16,2,1,4,11,1,5,5151,2339876,143,33,5,16,2
2020-03-02,Chaos,Bad News Bears,Dust2,9,16,2,1,4,11,5,5,5151,2339823,54,33,9,16,2
2020-03-01,Wings,Global,Dust2,16,13,1,1,7,8,9,5,5234,2339873,231,167,2,1,1
2020-03-01,Incept,Rooster,Overpass,3,16,2,2,0,4,3,12,5152,2339748,219,124,3,16,2
2020-03-01,Wings,Global,Train,25,23,1,1,8,7,7,8,5234,2339867,231,167,25,23,1
2020-03-01,Wings,Global,Inferno,16,10,1,1,9,6,7,4,5234,2339873,231,167,2,1,1
2020-03-01,Wings,Global,Train,9,16,2,1,6,9,3,7,5234,2339873,231,167,2,1,1
2020-03-01,G2,Natus Vincere,Mirage,2,16,2,2,1,2,1,14,4901,2339402,8,6,0,3,2
2020-03-01,G2,Natus Vincere,Nuke,4,16,2,2,3,2,1,14,4901,2339402,8,6,0,3,2
2020-03-01,Hard Legion,HellRaisers,Dust2,6,16,2,2,2,5,4,11,5170,2339860,41,50,1,2,2
2020-03-01,Hard Legion,HellRaisers,Mirage,16,9,1,1,11,4,5,5,5170,2339860,41,50,1,2,2
2020-03-01,Hard Legion,HellRaisers,Inferno,9,16,2,1,8,7,1,9,5170,2339860,41,50,1,2,2
2020-03-01,G2,Natus Vincere,Dust2,13,16,2,1,7,8,6,8,4901,2339402,8,6,0,3,2
2020-02-29,fnatic,G2,Train,12,16,2,2,6,7,6,9,4901,2339400,4,8,1,2,2
2020-02-29,hREDS,KOVA,Dust2,7,16,2,1,4,11,3,5,5232,2339853,116,69,1,2,2
2020-02-29,hREDS,KOVA,Nuke,16,12,1,1,6,9,10,3,5232,2339853,116,69,1,2,2
2020-02-29,hREDS,KOVA,Train,14,16,2,2,1,14,13,2,5232,2339853,116,69,1,2,2
2020-02-29,forZe,Spirit,Nuke,9,16,2,1,3,12,6,4,5235,2339837,13,28,1,2,2
2020-02-29,forZe,Spirit,Inferno,12,16,2,1,3,12,9,4,5235,2339837,13,28,1,2,2
2020-02-29,forZe,Spirit,Mirage,16,12,1,1,6,9,10,3,5235,2339837,13,28,1,2,2
2020-02-29,fnatic,G2,Dust2,16,11,1,1,9,6,7,5,4901,2339400,4,8,1,2,2
2020-02-29,fnatic,G2,Inferno,12,16,2,2,7,6,5,10,4901,2339400,4,8,1,2,2
2020-02-29,HAVU,SJ,Nuke,16,11,1,1,8,7,8,4,5232,2339854,30,57,2,1,1
2020-02-29,HAVU,SJ,Dust2,16,4,1,2,4,1,12,3,5232,2339854,30,57,2,1,1
2020-02-29,HAVU,SJ,Train,16,19,2,1,11,4,4,11,5232,2339854,30,57,2,1,1
2020-02-29,Natus Vincere,Astralis,Nuke,16,5,1,1,13,2,3,3,4901,2339401,6,1,2,0,1
2020-02-29,Natus Vincere,Astralis,Dust2,16,5,1,2,2,4,14,1,4901,2339401,6,1,2,0,1
2020-02-28,HAVU,hREDS,Train,16,10,1,2,9,2,7,8,5232,2339783,30,116,2,0,1
2020-02-28,Oceanus,Infinity,Train,16,9,1,1,9,6,7,3,5151,2339819,128,143,16,9,1
2020-02-28,Swole Identity,Rugratz,Vertigo,26,28,2,2,7,8,8,7,5151,2339826,65,86,26,28,2
2020-02-28,LiViD,Monstars,Overpass,11,16,2,2,4,8,7,8,5151,2339820,108,119,11,16,2
2020-02-28,Asuna's Anime Aimers,Oceanus,Nuke,13,16,2,2,7,7,6,9,5151,2339844,131,128,13,16,2
2020-02-28,Chaos,Divine,Overpass,16,11,1,2,9,3,7,8,5151,2339822,54,99,16,11,1
2020-02-28,Swole Identity,Under 21,Nuke,11,16,2,2,5,7,6,9,5151,2339818,65,180,11,16,2
2020-02-28,SJ,KOVA,Train,16,8,1,2,6,3,10,5,5232,2339784,57,69,2,0,1
2020-02-28,HAVU,hREDS,Overpass,16,9,1,1,11,4,5,5,5232,2339783,30,116,2,0,1
2020-02-28,fnatic,100 Thieves,Mirage,19,16,1,2,9,6,6,9,4901,2339398,4,10,2,0,1
2020-02-28,fnatic,100 Thieves,Inferno,19,16,1,1,10,5,5,10,4901,2339398,4,10,2,0,1
2020-02-28,Demolition Crew,Sprout,Nuke,11,16,2,2,6,6,5,10,5150,2339850,102,40,11,16,2
2020-02-28,Natus Vincere,Liquid,Dust2,16,11,1,2,6,6,10,5,4901,2339399,6,3,2,0,1
2020-02-28,SJ,KOVA,Vertigo,16,11,1,2,10,2,6,9,5232,2339784,57,69,2,0,1
2020-02-28,Singularity,Sprout,Dust2,16,11,1,2,7,5,9,6,5150,2339849,75,40,16,11,1
2020-02-28,Natus Vincere,Liquid,Mirage,16,13,1,1,9,6,7,7,4901,2339399,6,3,2,0,1
2020-02-27,MC,Ground Zero,Mirage,5,16,2,2,3,3,2,13,5152,2339831,188,113,5,16,2
2020-02-27,MAD Lions,mousesports,Train,8,16,2,2,6,3,2,13,4901,2339393,11,2,0,2,2
2020-02-27,MAD Lions,mousesports,Dust2,4,16,2,1,4,11,0,5,4901,2339393,11,2,0,2,2
2020-02-27,Corvidae,MC,Mirage,7,16,2,2,4,4,3,12,5228,2339839,253,188,0,2,2
2020-02-27,AVANT,Chiefs,Inferno,16,10,1,1,9,6,7,4,5152,2339835,103,92,16,10,1
2020-02-27,Ground Zero,PC419,Mirage,16,10,1,2,10,1,6,9,5152,2339834,113,191,16,10,1
2020-02-27,FURY,madlikewizards,Nuke,13,16,2,1,9,6,4,10,5152,2339833,202,124,13,16,2
2020-02-27,Rugratz,Recon 5,Nuke,8,16,2,2,5,4,3,12,5151,2339814,86,111,8,16,2
2020-02-27,Esper,ORDER,Inferno,2,16,2,2,0,3,2,13,5152,2339836,284,62,2,16,2
2020-02-27,Station7,Thunder Logic,Overpass,2,16,2,1,2,13,0,3,5151,2339816,132,164,2,16,2
2020-02-27,Oceanus,Divine,Dust2,11,16,2,2,8,4,3,12,5151,2339817,128,99,11,16,2
2020-02-27,100 Thieves,Evil Geniuses,Nuke,16,12,1,1,12,3,4,9,4901,2339392,10,5,2,1,1
2020-02-27,Mythic,Infinity,Dust2,16,9,1,1,9,6,7,3,5151,2339768,74,143,16,9,1
2020-02-27,Chaos,Under 21,Nuke,10,16,2,2,1,10,9,6,5151,2339815,54,180,10,16,2
2020-02-27,Mythic,Oceanus,Vertigo,16,8,1,2,6,3,10,5,5151,2339766,74,128,16,8,1
2020-02-27,100 Thieves,Evil Geniuses,Dust2,16,12,1,1,7,8,9,4,4901,2339392,10,5,2,1,1
2020-02-27,Corvidae,MC,Vertigo,2,16,2,1,2,13,0,3,5228,2339839,253,188,0,2,2
2020-02-27,100 Thieves,Evil Geniuses,Inferno,12,16,2,2,2,11,10,5,4901,2339392,10,5,2,1,1
2020-02-27,Natus Vincere,FaZe,Inferno,16,14,1,1,9,6,7,8,4901,2339397,6,9,2,1,1
2020-02-27,Astralis,fnatic,Vertigo,16,8,1,2,7,2,9,6,4901,2339394,1,4,2,0,1
2020-02-27,100 Thieves,mousesports,Dust2,16,8,1,1,8,7,8,1,4901,2339396,10,2,2,1,1
2020-02-27,100 Thieves,mousesports,Nuke,16,14,1,2,8,7,8,7,4901,2339396,10,2,2,1,1
2020-02-27,AGO,Sprout,Nuke,8,16,2,1,7,8,1,8,5150,2339843,42,40,8,16,2
2020-02-27,Demolition Crew,Japaleno,Dust2,10,16,2,2,2,9,8,7,5150,2339842,102,78,10,16,2
2020-02-27,Natus Vincere,FaZe,Nuke,8,16,2,1,6,9,2,7,4901,2339397,6,9,2,1,1
2020-02-27,Natus Vincere,FaZe,Dust2,16,6,1,2,6,1,10,5,4901,2339397,6,9,2,1,1
2020-02-27,100 Thieves,mousesports,Inferno,10,16,2,2,3,8,7,8,4901,2339396,10,2,2,1,1
2020-02-27,AGO,Movistar Riders,Vertigo,16,11,1,2,4,8,12,3,5150,2339840,42,36,16,11,1
2020-02-27,G2,Liquid,Vertigo,16,10,1,1,9,6,7,4,4901,2339395,8,3,2,0,1
2020-02-27,Japaleno,Singularity,Overpass,7,16,2,1,3,12,4,4,5150,2339841,78,75,7,16,2
2020-02-27,HellRaisers,Na`Vi Junior,Dust2,16,11,1,2,9,3,7,8,5170,2339796,50,110,2,0,1
2020-02-27,HellRaisers,Na`Vi Junior,Overpass,16,6,1,2,3,4,13,2,5170,2339796,50,110,2,0,1
2020-02-27,Astralis,fnatic,Overpass,16,9,1,1,10,5,6,4,4901,2339394,1,4,2,0,1
2020-02-27,G2,Liquid,Dust2,16,11,1,1,8,7,8,4,4901,2339395,8,3,2,0,1
2020-02-26,MC,PC419,Inferno,16,11,1,2,9,3,7,8,5152,2339712,188,191,16,11,1
2020-02-26,100 Thieves,TYLOO,Inferno,16,9,1,1,7,8,9,1,4901,2339388,10,29,2,0,1
2020-02-26,100 Thieves,TYLOO,Vertigo,16,10,1,2,6,5,10,5,4901,2339388,10,29,2,0,1
2020-02-26,Chiefs,Airborne,Inferno,16,7,1,1,9,6,7,1,5152,2339828,92,173,16,7,1
2020-02-26,Incept,Formidable,Dust2,16,9,1,2,6,4,10,5,5152,2339789,219,225,16,9,1
2020-02-26,Paradox,Airborne,Dust2,16,5,1,2,5,1,11,4,5152,2339788,138,173,16,5,1
2020-02-26,ORDER,PC419,Dust2,16,3,1,1,12,3,4,0,5152,2339773,62,191,16,3,1
2020-02-26,AVANT,madlikewizards,Overpass,16,11,1,2,7,5,9,6,5152,2339428,103,124,16,11,1
2020-02-26,Divine,New England Whalers,Mirage,16,14,1,1,6,9,10,5,5151,2339759,99,142,16,14,1
2020-02-26,Swole Identity,LiViD,Mirage,19,16,1,1,8,7,7,8,5151,2339555,65,108,19,16,1
2020-02-26,Mythic,Thunder Logic,Dust2,16,13,1,1,8,7,8,6,5151,2339762,74,164,16,13,1
2020-02-26,eUnited,Infinity,Train,16,10,1,1,9,6,7,4,5151,2339551,67,143,16,10,1
2020-02-26,Bad News Bears,Recon 5,Nuke,16,8,1,2,4,5,12,3,5151,2339760,33,111,16,8,1
2020-02-26,Oceanus,Thunder Logic,Nuke,16,9,1,1,11,4,5,5,5151,2339786,128,164,16,9,1
2020-02-26,Station7,Swole Identity,Nuke,1,16,2,2,0,2,1,14,5151,2339761,132,65,1,16,2
